FIPS,STNAME,County,POPESTIMATE2019,PER100K
26129,Michigan,Ogemaw,20997,0.20997
26131,Michigan,Ontonagon,5720,0.0572
26133,Michigan,Osceola,23460,0.2346
26135,Michigan,Oscoda,8241,0.08241
26137,Michigan,Otsego,24668,0.24668
26139,Michigan,Ottawa,291830,2.9183
26141,Michigan,Presque Isle,12592,0.12592
26143,Michigan,Roscommon,24019,0.24019
26145,Michigan,Saginaw,190539,1.90539
26147,Michigan,St. Clair,159128,1.59128
26149,Michigan,St. Joseph,60964,0.60964
26151,Michigan,Sanilac,41170,0.4117
26153,Michigan,Schoolcraft,8094,0.08094
26155,Michigan,Shiawassee,68122,0.68122
26157,Michigan,Tuscola,52245,0.52245
26159,Michigan,Van Buren,75677,0.75677
26161,Michigan,Washtenaw,367601,3.67601
26163,Michigan,Wayne,1749343,17.49343
26165,Michigan,Wexford,33631,0.33631
27000,Minnesota,Minnesota,5639632,56.39632
27001,Minnesota,Aitkin,15886,0.15886
27003,Minnesota,Anoka,356921,3.56921
27005,Minnesota,Becker,34423,0.34423
27007,Minnesota,Beltrami,47188,0.47188
27009,Minnesota,Benton,40889,0.40889
27011,Minnesota,Big Stone,4991,0.04991
27013,Minnesota,Blue Earth,67653,0.67653
27015,Minnesota,Brown,25008,0.25008
27017,Minnesota,Carlton,35871,0.35871
27019,Minnesota,Carver,105089,1.05089
27021,Minnesota,Cass,29779,0.29779
27023,Minnesota,Chippewa,11800,0.118
27025,Minnesota,Chisago,56579,0.56579
27027,Minnesota,Clay,64222,0.64222
27029,Minnesota,Clearwater,8818,0.08818
27031,Minnesota,Cook,5463,0.05463
27033,Minnesota,Cottonwood,11196,0.11196
27035,Minnesota,Crow Wing,65055,0.65055
27037,Minnesota,Dakota,429021,4.29021
27039,Minnesota,Dodge,20934,0.20934
27041,Minnesota,Douglas,38141,0.38141
27043,Minnesota,Faribault,13653,0.13653
27045,Minnesota,Fillmore,21067,0.21067
27047,Minnesota,Freeborn,30281,0.30281
27049,Minnesota,Goodhue,46340,0.4634
27051,Minnesota,Grant,5972,0.05972
27053,Minnesota,Hennepin,1265843,12.65843
27055,Minnesota,Houston,18600,0.186
27057,Minnesota,Hubbard,21491,0.21491
27059,Minnesota,Isanti,40596,0.40596
27061,Minnesota,Itasca,45130,0.4513
27063,Minnesota,Jackson,9846,0.09846
27065,Minnesota,Kanabec,16337,0.16337
27067,Minnesota,Kandiyohi,43199,0.43199
27069,Minnesota,Kittson,4298,0.04298
27071,Minnesota,Koochiching,12229,0.12229
27073,Minnesota,Lac qui Parle,6623,0.06623
27075,Minnesota,Lake,10641,0.10641
27077,Minnesota,Lake of the Woods,3740,0.0374
27079,Minnesota,Le Sueur,28887,0.28887
27081,Minnesota,Lincoln,5639,0.05639
27083,Minnesota,Lyon,25474,0.25474
27085,Minnesota,McLeod,35893,0.35893
27087,Minnesota,Mahnomen,5527,0.05527
27089,Minnesota,Marshall,9336,0.09336
27091,Minnesota,Martin,19683,0.19683
27093,Minnesota,Meeker,23222,0.23222
27095,Minnesota,Mille Lacs,26277,0.26277
27097,Minnesota,Morrison,33386,0.33386
27099,Minnesota,Mower,40062,0.40062
27101,Minnesota,Murray,8194,0.08194
27103,Minnesota,Nicollet,34274,0.34274
27105,Minnesota,Nobles,21629,0.21629
27107,Minnesota,Norman,6375,0.06375
27109,Minnesota,Olmsted,158293,1.58293
27111,Minnesota,Otter Tail,58746,0.58746
27113,Minnesota,Pennington,14119,0.14119
27115,Minnesota,Pine,29579,0.29579
27117,Minnesota,Pipestone,9126,0.09126
27119,Minnesota,Polk,31364,0.31364
27121,Minnesota,Pope,11249,0.11249
27123,Minnesota,Ramsey,550321,5.50321
27125,Minnesota,Red Lake,4055,0.04055
27127,Minnesota,Redwood,15170,0.1517
27129,Minnesota,Renville,14548,0.14548
27131,Minnesota,Rice,66972,0.66972
27133,Minnesota,Rock,9315,0.09315
27135,Minnesota,Roseau,15165,0.15165
27137,Minnesota,St. Louis,199070,1.9907
27139,Minnesota,Scott,149013,1.49013
27141,Minnesota,Sherburne,97238,0.97238
27143,Minnesota,Sibley,14865,0.14865
27145,Minnesota,Stearns,161075,1.61075
27147,Minnesota,Steele,36649,0.36649
27149,Minnesota,Stevens,9805,0.09805
27151,Minnesota,Swift,9266,0.09266
27153,Minnesota,Todd,24664,0.24664
27155,Minnesota,Traverse,3259,0.03259
27157,Minnesota,Wabasha,21627,0.21627
27159,Minnesota,Wadena,13682,0.13682
27161,Minnesota,Waseca,18612,0.18612
27163,Minnesota,Washington,262440,2.6244
27165,Minnesota,Watonwan,10897,0.10897
27167,Minnesota,Wilkin,6207,0.06207
27169,Minnesota,Winona,50484,0.50484
27171,Minnesota,Wright,138377,1.38377
27173,Minnesota,Yellow Medicine,9709,0.09709
28000,Mississippi,Mississippi,2976149,29.76149
28001,Mississippi,Adams,30693,0.30693
28003,Mississippi,Alcorn,36953,0.36953
28005,Mississippi,Amite,12297,0.12297
28007,Mississippi,Attala,18174,0.18174
28009,Mississippi,Benton,8259,0.08259
28011,Mississippi,Bolivar,30628,0.30628
28013,Mississippi,Calhoun,14361,0.14361
28015,Mississippi,Carroll,9947,0.09947
28017,Mississippi,Chickasaw,17103,0.17103
28019,Mississippi,Choctaw,8210,0.0821
28021,Mississippi,Claiborne,8988,0.08988
28023,Mississippi,Clarke,15541,0.15541
28025,Mississippi,Clay,19316,0.19316
28027,Mississippi,Coahoma,22124,0.22124
28029,Mississippi,Copiah,28065,0.28065
28031,Mississippi,Covington,18636,0.18636
28033,Mississippi,DeSoto,184945,1.84945
28035,Mississippi,Forrest,74897,0.74897
28037,Mississippi,Franklin,7713,0.07713
28039,Mississippi,George,24500,0.245
28041,Mississippi,Greene,13586,0.13586
28043,Mississippi,Grenada,20758,0.20758
28045,Mississippi,Hancock,47632,0.47632
28047,Mississippi,Harrison,208080,2.0808
28049,Mississippi,Hinds,231840,2.3184
28051,Mississippi,Holmes,17010,0.1701
28053,Mississippi,Humphreys,8064,0.08064
28055,Mississippi,Issaquena,1327,0.01327
28057,Mississippi,Itawamba,23390,0.2339
28059,Mississippi,Jackson,143617,1.43617
28061,Mississippi,Jasper,16383,0.16383
28063,Mississippi,Jefferson,6990,0.0699
28065,Mississippi,Jefferson Davis,11128,0.11128
28067,Mississippi,Jones,68098,0.68098
28069,Mississippi,Kemper,9742,0.09742
28071,Mississippi,Lafayette,54019,0.54019
28073,Mississippi,Lamar,63343,0.63343
28075,Mississippi,Lauderdale,74125,0.74125
28077,Mississippi,Lawrence,12586,0.12586
28079,Mississippi,Leake,22786,0.22786
28081,Mississippi,Lee,85436,0.85436
28083,Mississippi,Leflore,28183,0.28183
28085,Mississippi,Lincoln,34153,0.34153
28087,Mississippi,Lowndes,58595,0.58595
28089,Mississippi,Madison,106272,1.06272
28091,Mississippi,Marion,24573,0.24573
28093,Mississippi,Marshall,35294,0.35294
28095,Mississippi,Monroe,35252,0.35252
28097,Mississippi,Montgomery,9775,0.09775
28099,Mississippi,Neshoba,29118,0.29118
28101,Mississippi,Newton,21018,0.21018
28103,Mississippi,Noxubee,10417,0.10417
28105,Mississippi,Oktibbeha,49587,0.49587
28107,Mississippi,Panola,34192,0.34192
28109,Mississippi,Pearl River,55535,0.55535
28111,Mississippi,Perry,11973,0.11973
28113,Mississippi,Pike,39288,0.39288
28115,Mississippi,Pontotoc,32174,0.32174
28117,Mississippi,Prentiss,25126,0.25126
28119,Mississippi,Quitman,6792,0.06792
28121,Mississippi,Rankin,155271,1.55271
28123,Mississippi,Scott,28124,0.28124
28125,Mississippi,Sharkey,4321,0.04321
28127,Mississippi,Simpson,26658,0.26658
28129,Mississippi,Smith,15916,0.15916
28131,Mississippi,Stone,18336,0.18336
28133,Mississippi,Sunflower,25110,0.2511
28135,Mississippi,Tallahatchie,13809,0.13809
28137,Mississippi,Tate,28321,0.28321
28139,Mississippi,Tippah,22015,0.22015
28141,Mississippi,Tishomingo,19383,0.19383
28143,Mississippi,Tunica,9632,0.09632
28145,Mississippi,Union,28815,0.28815
28147,Mississippi,Walthall,14286,0.14286
28149,Mississippi,Warren,45381,0.45381
28151,Mississippi,Washington,43909,0.43909
28153,Mississippi,Wayne,20183,0.20183
28155,Mississippi,Webster,9689,0.09689
28157,Mississippi,Wilkinson,8630,0.0863
28159,Mississippi,Winston,17955,0.17955
28161,Mississippi,Yalobusha,12108,0.12108
28163,Mississippi,Yazoo,29690,0.2969
29000,Missouri,Missouri,6137428,61.37428
29001,Missouri,Adair,25343,0.25343
29003,Missouri,Andrew,17712,0.17712
29005,Missouri,Atchison,5143,0.05143
29007,Missouri,Audrain,25388,0.25388
29009,Missouri,Barry,35789,0.35789
29011,Missouri,Barton,11754,0.11754
29013,Missouri,Bates,16172,0.16172
29015,Missouri,Benton,19443,0.19443
29017,Missouri,Bollinger,12133,0.12133
29019,Missouri,Boone,180463,1.80463
29021,Missouri,Buchanan,87364,0.87364
29023,Missouri,Butler,42478,0.42478
29025,Missouri,Caldwell,9020,0.0902
29027,Missouri,Callaway,44743,0.44743
29029,Missouri,Camden,46305,0.46305
29031,Missouri,Cape Girardeau,78871,0.78871
29033,Missouri,Carroll,8679,0.08679
29035,Missouri,Carter,5982,0.05982
29037,Missouri,Cass,105780,1.0578
29039,Missouri,Cedar,14349,0.14349
29041,Missouri,Chariton,7426,0.07426
29043,Missouri,Christian,88595,0.88595
29045,Missouri,Clark,6797,0.06797
29047,Missouri,Clay,249948,2.49948
29049,Missouri,Clinton,20387,0.20387
29051,Missouri,Cole,76745,0.76745
29053,Missouri,Cooper,17709,0.17709
29055,Missouri,Crawford,23920,0.2392
29057,Missouri,Dade,7561,0.07561
29059,Missouri,Dallas,16878,0.16878
29061,Missouri,Daviess,8278,0.08278
29063,Missouri,DeKalb,12547,0.12547
29065,Missouri,Dent,15573,0.15573
29067,Missouri,Douglas,13185,0.13185
29069,Missouri,Dunklin,29131,0.29131
29071,Missouri,Franklin,103967,1.03967
29073,Missouri,Gasconade,14706,0.14706
29075,Missouri,Gentry,6571,0.06571
29077,Missouri,Greene,293086,2.93086
29079,Missouri,Grundy,9850,0.0985
29081,Missouri,Harrison,8352,0.08352
29083,Missouri,Henry,21824,0.21824
29085,Missouri,Hickory,9544,0.09544
29087,Missouri,Holt,4403,0.04403
29089,Missouri,Howard,10001,0.10001
29091,Missouri,Howell,40117,0.40117
29093,Missouri,Iron,10125,0.10125
29095,Missouri,Jackson,703011,7.03011
29097,Missouri,Jasper,121328,1.21328
29099,Missouri,Jefferson,225081,2.25081
29101,Missouri,Johnson,54062,0.54062
29103,Missouri,Knox,3959,0.03959
29105,Missouri,Laclede,35723,0.35723
29107,Missouri,Lafayette,32708,0.32708
29109,Missouri,Lawrence,38355,0.38355
29111,Missouri,Lewis,9776,0.09776
29113,Missouri,Lincoln,59013,0.59013
29115,Missouri,Linn,11920,0.1192
29117,Missouri,Livingston,15227,0.15227
29119,Missouri,McDonald,22837,0.22837
29121,Missouri,Macon,15117,0.15117
29123,Missouri,Madison,12088,0.12088
29125,Missouri,Maries,8697,0.08697
29127,Missouri,Marion,28530,0.2853
29129,Missouri,Mercer,3617,0.03617
29131,Missouri,Miller,25619,0.25619
29133,Missouri,Mississippi,13180,0.1318
29135,Missouri,Moniteau,16132,0.16132
29137,Missouri,Monroe,8644,0.08644
29139,Missouri,Montgomery,11551,0.11551
29141,Missouri,Morgan,20627,0.20627
29143,Missouri,New Madrid,17076,0.17076
29145,Missouri,Newton,58236,0.58236
29147,Missouri,Nodaway,22092,0.22092
29149,Missouri,Oregon,10529,0.10529
29151,Missouri,Osage,13615,0.13615
29153,Missouri,Ozark,9174,0.09174
29155,Missouri,Pemiscot,15805,0.15805
29157,Missouri,Perry,19136,0.19136
29159,Missouri,Pettis,42339,0.42339
29161,Missouri,Phelps,44573,0.44573
29163,Missouri,Pike,18302,0.18302
29165,Missouri,Platte,104418,1.04418
29167,Missouri,Polk,32149,0.32149
29169,Missouri,Pulaski,52607,0.52607
29171,Missouri,Putnam,4696,0.04696
29173,Missouri,Ralls,10309,0.10309
29175,Missouri,Randolph,24748,0.24748
29177,Missouri,Ray,23018,0.23018
29179,Missouri,Reynolds,6270,0.0627
29181,Missouri,Ripley,13288,0.13288
29183,Missouri,St. Charles,402022,4.02022
29185,Missouri,St. Clair,9397,0.09397
29186,Missouri,Ste. Genevieve,17894,0.17894
29187,Missouri,St. Francois,67215,0.67215
29189,Missouri,St. Louis,994205,9.94205
29195,Missouri,Saline,22761,0.22761
29197,Missouri,Schuyler,4660,0.0466
29199,Missouri,Scotland,4902,0.04902
29201,Missouri,Scott,38280,0.3828
29203,Missouri,Shannon,8166,0.08166
29205,Missouri,Shelby,5930,0.0593
29207,Missouri,Stoddard,29025,0.29025
29209,Missouri,Stone,31952,0.31952
29211,Missouri,Sullivan,6089,0.06089
29213,Missouri,Taney,55928,0.55928
29215,Missouri,Texas,25398,0.25398
29217,Missouri,Vernon,20563,0.20563
29219,Missouri,Warren,35649,0.35649
29221,Missouri,Washington,24730,0.2473
29223,Missouri,Wayne,12873,0.12873
29225,Missouri,Webster,39592,0.39592
29227,Missouri,Worth,2013,0.02013
29229,Missouri,Wright,18289,0.18289
29510,Missouri,St. Louis city,300576,3.00576
30000,Montana,Montana,1068778,10.68778
30001,Montana,Beaverhead,9453,0.09453
30003,Montana,Big Horn,13319,0.13319
30005,Montana,Blaine,6681,0.06681
30007,Montana,Broadwater,6237,0.06237
30009,Montana,Carbon,10725,0.10725
30011,Montana,Carter,1252,0.01252
30013,Montana,Cascade,81366,0.81366
30015,Montana,Chouteau,5635,0.05635
30017,Montana,Custer,11402,0.11402
30019,Montana,Daniels,1690,0.0169
30021,Montana,Dawson,8613,0.08613
30023,Montana,Deer Lodge,9140,0.0914
30025,Montana,Fallon,2846,0.02846
30027,Montana,Fergus,11050,0.1105
30029,Montana,Flathead,103806,1.03806
30031,Montana,Gallatin,114434,1.14434
30033,Montana,Garfield,1258,0.01258
30035,Montana,Glacier,13753,0.13753
30037,Montana,Golden Valley,821,0.00821
30039,Montana,Granite,3379,0.03379
30041,Montana,Hill,16484,0.16484
30043,Montana,Jefferson,12221,0.12221
30045,Montana,Judith Basin,2007,0.02007
30047,Montana,Lake,30458,0.30458
30049,Montana,Lewis and Clark,69432,0.69432
30051,Montana,Liberty,2337,0.02337
30053,Montana,Lincoln,19980,0.1998
30055,Montana,McCone,1664,0.01664
30057,Montana,Madison,8600,0.086
30059,Montana,Meagher,1862,0.01862
30061,Montana,Mineral,4397,0.04397
30063,Montana,Missoula,119600,1.196
30065,Montana,Musselshell,4633,0.04633
30067,Montana,Park,16606,0.16606
30069,Montana,Petroleum,487,0.00487
30071,Montana,Phillips,3954,0.03954
30073,Montana,Pondera,5911,0.05911
30075,Montana,Powder River,1682,0.01682
30077,Montana,Powell,6890,0.0689
30079,Montana,Prairie,1077,0.01077
30081,Montana,Ravalli,43806,0.43806
30083,Montana,Richland,10803,0.10803
30085,Montana,Roosevelt,11004,0.11004
30087,Montana,Rosebud,8937,0.08937
30089,Montana,Sanders,12113,0.12113
30091,Montana,Sheridan,3309,0.03309
30093,Montana,Silver Bow,34915,0.34915
30095,Montana,Stillwater,9642,0.09642
30097,Montana,Sweet Grass,3737,0.03737
30099,Montana,Teton,6147,0.06147
30101,Montana,Toole,4736,0.04736
30103,Montana,Treasure,696,0.00696
30105,Montana,Valley,7396,0.07396
30107,Montana,Wheatland,2126,0.02126
30109,Montana,Wibaux,969,0.00969
30111,Montana,Yellowstone,161300,1.613
31000,Nebraska,Nebraska,1934408,19.34408
31001,Nebraska,Adams,31363,0.31363
31003,Nebraska,Antelope,6298,0.06298
31005,Nebraska,Arthur,463,0.00463
31007,Nebraska,Banner,745,0.00745
31009,Nebraska,Blaine,465,0.00465
31011,Nebraska,Boone,5192,0.05192
31013,Nebraska,Box Butte,10783,0.10783
31015,Nebraska,Boyd,1919,0.01919
31017,Nebraska,Brown,2955,0.02955
31019,Nebraska,Buffalo,49659,0.49659
31021,Nebraska,Burt,6459,0.06459
31023,Nebraska,Butler,8016,0.08016
31025,Nebraska,Cass,26248,0.26248
31027,Nebraska,Cedar,8402,0.08402
31029,Nebraska,Chase,3924,0.03924
31031,Nebraska,Cherry,5689,0.05689
31033,Nebraska,Cheyenne,8910,0.0891
31035,Nebraska,Clay,6203,0.06203
31037,Nebraska,Colfax,10709,0.10709
31039,Nebraska,Cuming,8846,0.08846
31041,Nebraska,Custer,10777,0.10777
31043,Nebraska,Dakota,20026,0.20026
31045,Nebraska,Dawes,8589,0.08589
31047,Nebraska,Dawson,23595,0.23595
31049,Nebraska,Deuel,1794,0.01794
31051,Nebraska,Dixon,5636,0.05636
31053,Nebraska,Dodge,36565,0.36565
31055,Nebraska,Douglas,571327,5.71327
31057,Nebraska,Dundy,1693,0.01693
31059,Nebraska,Fillmore,5462,0.05462
31061,Nebraska,Franklin,2979,0.02979
31063,Nebraska,Frontier,2627,0.02627
31065,Nebraska,Furnas,4676,0.04676
31067,Nebraska,Gage,21513,0.21513
31069,Nebraska,Garden,1837,0.01837
31071,Nebraska,Garfield,1969,0.01969
31073,Nebraska,Gosper,1990,0.0199
31075,Nebraska,Grant,623,0.00623
31077,Nebraska,Greeley,2356,0.02356
31079,Nebraska,Hall,61353,0.61353
31081,Nebraska,Hamilton,9324,0.09324
31083,Nebraska,Harlan,3380,0.0338
31085,Nebraska,Hayes,922,0.00922
31087,Nebraska,Hitchcock,2762,0.02762
31089,Nebraska,Holt,10067,0.10067
31091,Nebraska,Hooker,682,0.00682
31093,Nebraska,Howard,6445,0.06445
31095,Nebraska,Jefferson,7046,0.07046
31097,Nebraska,Johnson,5071,0.05071
31099,Nebraska,Kearney,6495,0.06495
31101,Nebraska,Keith,8034,0.08034
31103,Nebraska,Keya Paha,806,0.00806
31105,Nebraska,Kimball,3632,0.03632
31107,Nebraska,Knox,8332,0.08332
31109,Nebraska,Lancaster,319090,3.1909
31111,Nebraska,Lincoln,34914,0.34914
31113,Nebraska,Logan,748,0.00748
31115,Nebraska,Loup,664,0.00664
31117,Nebraska,McPherson,494,0.00494
31119,Nebraska,Madison,35099,0.35099
31121,Nebraska,Merrick,7755,0.07755
31123,Nebraska,Morrill,4642,0.04642
31125,Nebraska,Nance,3519,0.03519
31127,Nebraska,Nemaha,6972,0.06972
31129,Nebraska,Nuckolls,4148,0.04148
31131,Nebraska,Otoe,16012,0.16012
31133,Nebraska,Pawnee,2613,0.02613
31135,Nebraska,Perkins,2891,0.02891
31137,Nebraska,Phelps,9034,0.09034
31139,Nebraska,Pierce,7148,0.07148
31141,Nebraska,Platte,33470,0.3347
31143,Nebraska,Polk,5213,0.05213
31145,Nebraska,Red Willow,10724,0.10724
31147,Nebraska,Richardson,7865,0.07865
31149,Nebraska,Rock,1357,0.01357
31151,Nebraska,Saline,14224,0.14224
31153,Nebraska,Sarpy,187196,1.87196
31155,Nebraska,Saunders,21578,0.21578
31157,Nebraska,Scotts Bluff,35618,0.35618
31159,Nebraska,Seward,17284,0.17284
31161,Nebraska,Sheridan,5246,0.05246
31163,Nebraska,Sherman,3001,0.03001
31165,Nebraska,Sioux,1166,0.01166
31167,Nebraska,Stanton,5920,0.0592
31169,Nebraska,Thayer,5003,0.05003
31171,Nebraska,Thomas,722,0.00722
31173,Nebraska,Thurston,7224,0.07224
31175,Nebraska,Valley,4158,0.04158
31177,Nebraska,Washington,20729,0.20729
31179,Nebraska,Wayne,9385,0.09385
31181,Nebraska,Webster,3487,0.03487
31183,Nebraska,Wheeler,783,0.00783
31185,Nebraska,York,13679,0.13679
32000,Nevada,Nevada,3080156,30.80156
32001,Nevada,Churchill,24909,0.24909
32003,Nevada,Clark,2266715,22.66715
32005,Nevada,Douglas,48905,0.48905
32007,Nevada,Elko,52778,0.52778
32009,Nevada,Esmeralda,873,0.00873
32011,Nevada,Eureka,2029,0.02029
32013,Nevada,Humboldt,16831,0.16831
32015,Nevada,Lander,5532,0.05532
32017,Nevada,Lincoln,5183,0.05183
32019,Nevada,Lyon,57510,0.5751
32021,Nevada,Mineral,4505,0.04505
32023,Nevada,Nye,46523,0.46523
32027,Nevada,Pershing,6725,0.06725
32029,Nevada,Storey,4123,0.04123
32031,Nevada,Washoe,471519,4.71519
32033,Nevada,White Pine,9580,0.0958
32510,Nevada,Carson City,55916,0.55916
33000,New Hampshire,New Hampshire,1359711,13.59711
33001,New Hampshire,Belknap,61303,0.61303
33003,New Hampshire,Carroll,48910,0.4891
33005,New Hampshire,Cheshire,76085,0.76085
33007,New Hampshire,Coos,31563,0.31563
33009,New Hampshire,Grafton,89886,0.89886
33011,New Hampshire,Hillsborough,417025,4.17025
33013,New Hampshire,Merrimack,151391,1.51391
33015,New Hampshire,Rockingham,309769,3.09769
33017,New Hampshire,Strafford,130633,1.30633
33019,New Hampshire,Sullivan,43146,0.43146
34000,New Jersey,New Jersey,8882190,88.8219
34001,New Jersey,Atlantic,263670,2.6367
34003,New Jersey,Bergen,932202,9.32202
34005,New Jersey,Burlington,445349,4.45349
34007,New Jersey,Camden,506471,5.06471
34009,New Jersey,Cape May,92039,0.92039
34011,New Jersey,Cumberland,149527,1.49527
34013,New Jersey,Essex,798975,7.98975
34015,New Jersey,Gloucester,291636,2.91636
34017,New Jersey,Hudson,672391,6.72391
34019,New Jersey,Hunterdon,124371,1.24371
34021,New Jersey,Mercer,367430,3.6743
34023,New Jersey,Middlesex,825062,8.25062
34025,New Jersey,Monmouth,618795,6.18795
34027,New Jersey,Morris,491845,4.91845
34029,New Jersey,Ocean,607186,6.07186
34031,New Jersey,Passaic,501826,5.01826
34033,New Jersey,Salem,62385,0.62385
34035,New Jersey,Somerset,328934,3.28934
34037,New Jersey,Sussex,140488,1.40488
34039,New Jersey,Union,556341,5.56341
34041,New Jersey,Warren,105267,1.05267
35000,New Mexico,New Mexico,2096829,20.96829
35001,New Mexico,Bernalillo,679121,6.79121
35003,New Mexico,Catron,3527,0.03527
35005,New Mexico,Chaves,64615,0.64615
35006,New Mexico,Cibola,26675,0.26675
35007,New Mexico,Colfax,11941,0.11941
35009,New Mexico,Curry,48954,0.48954
35011,New Mexico,De Baca,1748,0.01748
35013,New Mexico,Dona Ana,218195,2.18195
35015,New Mexico,Eddy,58460,0.5846
35017,New Mexico,Grant,26998,0.26998
35019,New Mexico,Guadalupe,4300,0.043
35021,New Mexico,Harding,625,0.00625
35023,New Mexico,Hidalgo,4198,0.04198
35025,New Mexico,Lea,71070,0.7107
35027,New Mexico,Lincoln,19572,0.19572
35028,New Mexico,Los Alamos,19369,0.19369
35029,New Mexico,Luna,23709,0.23709
35031,New Mexico,McKinley,71367,0.71367
35033,New Mexico,Mora,4521,0.04521
35035,New Mexico,Otero,67490,0.6749
35037,New Mexico,Quay,8253,0.08253
35039,New Mexico,Rio Arriba,38921,0.38921
35041,New Mexico,Roosevelt,18500,0.185
35043,New Mexico,Sandoval,146748,1.46748
35045,New Mexico,San Juan,123958,1.23958
35047,New Mexico,San Miguel,27277,0.27277
35049,New Mexico,Santa Fe,150358,1.50358
35051,New Mexico,Sierra,10791,0.10791
35053,New Mexico,Socorro,16637,0.16637
35055,New Mexico,Taos,32723,0.32723
35057,New Mexico,Torrance,15461,0.15461
35059,New Mexico,Union,4059,0.04059
35061,New Mexico,Valencia,76688,0.76688
36000,New York,New York,19453561,194.53561
36001,New York,Albany,305506,3.05506
36003,New York,Allegany,46091,0.46091
36005,New York,Bronx,1418207,14.18207
36007,New York,Broome,190488,1.90488
36009,New York,Cattaraugus,76117,0.76117
36011,New York,Cayuga,76576,0.76576
36013,New York,Chautauqua,126903,1.26903
36015,New York,Chemung,83456,0.83456
36017,New York,Chenango,47207,0.47207
36019,New York,Clinton,80485,0.80485
36021,New York,Columbia,59461,0.59461
36023,New York,Cortland,47581,0.47581
36025,New York,Delaware,44135,0.44135
36027,New York,Dutchess,294218,2.94218
36029,New York,Erie,918702,9.18702
36031,New York,Essex,36885,0.36885
36033,New York,Franklin,50022,0.50022
36035,New York,Fulton,53383,0.53383
36037,New York,Genesee,57280,0.5728
36039,New York,Greene,47188,0.47188
36041,New York,Hamilton,4416,0.04416
36043,New York,Herkimer,61319,0.61319
36045,New York,Jefferson,109834,1.09834
36047,New York,Kings,2559903,25.59903
36049,New York,Lewis,26296,0.26296
36051,New York,Livingston,62914,0.62914
36053,New York,Madison,70941,0.70941
36055,New York,Monroe,741770,7.4177
36057,New York,Montgomery,49221,0.49221
36059,New York,Nassau,1356924,13.56924
36061,New York,New York,1628706,16.28706
36063,New York,Niagara,209281,2.09281
36065,New York,Oneida,228671,2.28671
36067,New York,Onondaga,460528,4.60528
36069,New York,Ontario,109777,1.09777
36071,New York,Orange,384940,3.8494
36073,New York,Orleans,40352,0.40352
36075,New York,Oswego,117124,1.17124
36077,New York,Otsego,59493,0.59493
36079,New York,Putnam,98320,0.9832
36081,New York,Queens,2253858,22.53858
36083,New York,Rensselaer,158714,1.58714
36085,New York,Richmond,476143,4.76143
36087,New York,Rockland,325789,3.25789
36089,New York,St. Lawrence,107740,1.0774
36091,New York,Saratoga,229863,2.29863
36093,New York,Schenectady,155299,1.55299
36095,New York,Schoharie,30999,0.30999
36097,New York,Schuyler,17807,0.17807
36099,New York,Seneca,34016,0.34016
36101,New York,Steuben,95379,0.95379
36103,New York,Suffolk,1476601,14.76601
36105,New York,Sullivan,75432,0.75432
36107,New York,Tioga,48203,0.48203
36109,New York,Tompkins,102180,1.0218
36111,New York,Ulster,177573,1.77573
36113,New York,Warren,63944,0.63944
36115,New York,Washington,61204,0.61204
36117,New York,Wayne,89918,0.89918
36119,New York,Westchester,967506,9.67506
36121,New York,Wyoming,39859,0.39859
36123,New York,Yates,24913,0.24913
37000,North Carolina,North Carolina,10488084,104.88084
37001,North Carolina,Alamance,169509,1.69509
37003,North Carolina,Alexander,37497,0.37497
37005,North Carolina,Alleghany,11137,0.11137
37007,North Carolina,Anson,24446,0.24446
37009,North Carolina,Ashe,27203,0.27203
37011,North Carolina,Avery,17557,0.17557
37013,North Carolina,Beaufort,46994,0.46994
37015,North Carolina,Bertie,18947,0.18947
37017,North Carolina,Bladen,32722,0.32722
37019,North Carolina,Brunswick,142820,1.4282
37021,North Carolina,Buncombe,261191,2.61191
37023,North Carolina,Burke,90485,0.90485
37025,North Carolina,Cabarrus,216453,2.16453
37027,North Carolina,Caldwell,82178,0.82178
37029,North Carolina,Camden,10867,0.10867
37031,North Carolina,Carteret,69473,0.69473
37033,North Carolina,Caswell,22604,0.22604
37035,North Carolina,Catawba,159551,1.59551
37037,North Carolina,Chatham,74470,0.7447
37039,North Carolina,Cherokee,28612,0.28612
37041,North Carolina,Chowan,13943,0.13943
37043,North Carolina,Clay,11231,0.11231
37045,North Carolina,Cleveland,97947,0.97947
37047,North Carolina,Columbus,55508,0.55508
37049,North Carolina,Craven,102139,1.02139
37051,North Carolina,Cumberland,335509,3.35509
37053,North Carolina,Currituck,27763,0.27763
37055,North Carolina,Dare,37009,0.37009
37057,North Carolina,Davidson,167609,1.67609
37059,North Carolina,Davie,42846,0.42846
37061,North Carolina,Duplin,58741,0.58741
37063,North Carolina,Durham,321488,3.21488
37065,North Carolina,Edgecombe,51472,0.51472
37067,North Carolina,Forsyth,382295,3.82295
37069,North Carolina,Franklin,69685,0.69685
37071,North Carolina,Gaston,224529,2.24529
37073,North Carolina,Gates,11562,0.11562
37075,North Carolina,Graham,8441,0.08441
37077,North Carolina,Granville,60443,0.60443
37079,North Carolina,Greene,21069,0.21069
37081,North Carolina,Guilford,537174,5.37174
37083,North Carolina,Halifax,50010,0.5001
37085,North Carolina,Harnett,135976,1.35976
37087,North Carolina,Haywood,62317,0.62317
37089,North Carolina,Henderson,117417,1.17417
