,FIPS,Date,Confirmed,Deaths,New Cases,New Deaths,"Cases, 7DMA","Deaths, 7DMA","New Cases Per 100k, 7DMA",Deaths Per 100k
2781,49009,2020-09-08,0,0,0,0,0,0,0,0
2782,49011,2020-09-08,4182,26,24,0,35,0,10,7
2783,49013,2020-09-08,0,0,0,0,0,0,0,0
2784,49015,2020-09-08,0,0,0,0,0,0,0,0
2785,49017,2020-09-08,0,0,0,0,0,0,0,0
2786,49019,2020-09-08,0,0,0,0,0,0,0,0
2787,49021,2020-09-08,0,0,0,0,0,0,0,0
2788,49023,2020-09-08,0,0,0,0,0,0,0,0
2789,49025,2020-09-08,0,0,0,0,0,0,0,0
2790,49027,2020-09-08,0,0,0,0,0,0,0,0
2791,49029,2020-09-08,0,0,0,0,0,0,0,0
2792,49031,2020-09-08,0,0,0,0,0,0,0,0
2793,49033,2020-09-08,0,0,0,0,0,0,0,0
2794,49035,2020-09-08,25168,237,110,1,152,1,13,20
2795,49037,2020-09-08,672,29,0,0,1,0,7,189
2796,49039,2020-09-08,0,0,0,0,0,0,0,0
2797,49041,2020-09-08,0,0,0,0,0,0,0,0
2798,49043,2020-09-08,888,1,6,0,5,0,12,2
2799,49045,2020-09-08,743,0,1,0,7,0,10,0
2800,49047,2020-09-08,0,0,0,0,0,0,0,0
2801,49049,2020-09-08,12103,51,146,0,148,1,23,8
2802,49051,2020-09-08,658,7,0,0,3,0,9,21
2803,49053,2020-09-08,0,0,0,0,0,0,0,0
2804,49055,2020-09-08,0,0,0,0,0,0,0,0
2805,49057,2020-09-08,0,0,0,0,0,0,0,0
2806,50001,2020-09-08,82,2,0,0,0,0,0,5
2807,50003,2020-09-08,107,1,0,0,1,0,3,3
2808,50005,2020-09-08,33,0,0,0,0,0,0,0
2809,50007,2020-09-08,803,39,1,0,0,0,0,24
2810,50009,2020-09-08,6,0,0,0,0,0,0,0
2811,50011,2020-09-08,123,7,0,0,0,0,0,14
2812,50013,2020-09-08,13,0,0,0,0,0,0,0
2813,50015,2020-09-08,46,1,1,0,0,0,0,4
2814,50017,2020-09-08,21,0,0,0,0,0,0,0
2815,50019,2020-09-08,18,0,1,0,0,0,0,0
2816,50021,2020-09-08,126,1,0,0,1,0,2,2
2817,50023,2020-09-08,64,2,0,0,0,0,0,3
2818,50025,2020-09-08,123,3,0,0,0,0,0,7
2819,50027,2020-09-08,81,2,0,0,0,0,0,4
2820,51001,2020-09-08,1154,19,1,0,1,0,3,59
2821,51003,2020-09-08,1096,19,3,0,8,0,7,17
2822,51005,2020-09-08,71,4,0,0,1,0,7,27
2823,51007,2020-09-08,110,3,5,0,1,0,8,23
2824,51009,2020-09-08,325,1,0,0,4,0,13,3
2825,51011,2020-09-08,183,1,0,0,2,0,13,6
2826,51013,2020-09-08,3656,143,16,0,14,0,6,60
2827,51015,2020-09-08,387,4,3,0,3,0,4,5
2828,51017,2020-09-08,4,0,0,0,0,0,0,0
2829,51019,2020-09-08,616,9,2,0,9,0,11,11
2830,51021,2020-09-08,62,1,0,0,2,0,32,16
2831,51023,2020-09-08,266,10,0,0,2,0,6,30
2832,51025,2020-09-08,317,2,7,0,3,0,18,12
2833,51027,2020-09-08,100,2,0,0,0,0,0,10
2834,51029,2020-09-08,656,8,0,0,1,0,6,47
2835,51031,2020-09-08,355,3,1,0,4,0,7,5
2836,51033,2020-09-08,285,5,5,0,3,0,10,16
2837,51035,2020-09-08,446,19,3,0,5,0,17,64
2838,51036,2020-09-08,70,5,1,0,0,0,0,72
2839,51037,2020-09-08,86,0,2,0,2,0,17,0
2840,51041,2020-09-08,5307,83,43,0,29,0,8,24
2841,51043,2020-09-08,86,0,1,0,1,0,7,0
2842,51045,2020-09-08,23,0,0,0,0,0,0,0
2843,51047,2020-09-08,1141,14,5,0,3,0,6,27
2844,51049,2020-09-08,102,0,0,0,0,0,0,0
2845,51051,2020-09-08,71,1,0,0,1,0,7,7
2846,51053,2020-09-08,322,8,4,0,4,0,14,28
2847,51057,2020-09-08,147,2,0,0,2,0,18,18
2848,51059,2020-09-08,19135,563,80,1,90,0,8,49
2849,51061,2020-09-08,814,18,5,0,6,1,8,25
2850,51063,2020-09-08,158,2,2,0,1,0,6,13
2851,51065,2020-09-08,236,9,1,0,1,0,4,33
2852,51067,2020-09-08,194,1,0,0,0,0,0,2
2853,51069,2020-09-08,793,11,6,0,4,0,4,12
2854,51071,2020-09-08,61,0,0,0,2,0,12,0
2855,51073,2020-09-08,210,2,1,0,1,0,3,5
2856,51075,2020-09-08,229,7,1,0,1,0,4,29
2857,51077,2020-09-08,265,8,2,0,9,0,58,51
2858,51079,2020-09-08,204,3,1,0,1,0,5,15
2859,51081,2020-09-08,724,11,2,0,2,0,18,97
2860,51083,2020-09-08,243,4,8,0,4,0,12,12
2861,51085,2020-09-08,890,35,14,0,11,0,10,32
2862,51087,2020-09-08,4844,194,38,0,28,0,8,59
2863,51089,2020-09-08,915,16,1,0,9,0,18,32
2864,51091,2020-09-08,6,0,0,0,0,0,0,0
2865,51093,2020-09-08,617,11,2,0,8,0,22,30
2866,51095,2020-09-08,774,18,5,0,4,0,5,24
2867,51097,2020-09-08,59,1,1,0,1,0,14,14
2868,51099,2020-09-08,212,4,1,0,1,0,4,15
2869,51101,2020-09-08,125,2,4,0,1,0,6,12
2870,51103,2020-09-08,83,0,2,0,2,0,19,0
2871,51105,2020-09-08,232,4,1,0,3,0,13,17
2872,51107,2020-09-08,6263,118,40,0,36,0,9,29
2873,51109,2020-09-08,265,3,0,0,2,0,5,8
2874,51111,2020-09-08,100,2,0,0,0,0,0,16
2875,51113,2020-09-08,95,2,0,0,1,0,8,15
2876,51115,2020-09-08,23,0,0,0,0,0,0,0
2877,51117,2020-09-08,601,33,4,0,10,0,33,108
2878,51119,2020-09-08,62,1,1,0,1,0,9,9
2879,51121,2020-09-08,1015,4,31,0,69,0,70,4
2880,51125,2020-09-08,90,0,0,0,1,0,7,0
2881,51127,2020-09-08,160,1,1,0,1,0,4,4
2882,51131,2020-09-08,304,29,0,0,0,0,0,248
2883,51133,2020-09-08,101,5,0,0,2,0,17,41
2884,51135,2020-09-08,208,15,2,0,1,0,7,98
2885,51137,2020-09-08,273,4,0,0,1,0,3,11
2886,51139,2020-09-08,366,27,0,0,1,0,4,113
2887,51141,2020-09-08,245,13,0,0,2,0,11,74
2888,51143,2020-09-08,867,6,11,0,12,0,20,10
2889,51145,2020-09-08,196,4,1,0,1,0,3,13
2890,51147,2020-09-08,516,12,7,0,3,0,13,53
2891,51149,2020-09-08,626,2,0,0,9,0,23,5
2892,51153,2020-09-08,11304,188,51,0,57,0,12,40
2893,51155,2020-09-08,148,3,0,0,2,0,6,9
2894,51157,2020-09-08,58,2,1,0,1,0,14,27
2895,51159,2020-09-08,333,4,1,0,1,0,11,44
2896,51161,2020-09-08,661,5,0,0,7,0,7,5
2897,51163,2020-09-08,87,1,3,0,0,0,0,4
2898,51165,2020-09-08,1171,20,26,0,15,0,18,24
2899,51167,2020-09-08,199,4,3,0,2,0,8,15
2900,51169,2020-09-08,167,4,1,0,2,0,9,19
2901,51171,2020-09-08,782,50,4,0,1,0,2,115
2902,51173,2020-09-08,345,6,14,1,9,0,30,20
2903,51175,2020-09-08,384,13,4,0,4,0,23,74
2904,51177,2020-09-08,1905,39,13,0,12,0,9,29
2905,51179,2020-09-08,1784,13,5,0,10,0,7,9
2906,51181,2020-09-08,89,3,0,0,3,0,47,47
2907,51183,2020-09-08,357,9,3,0,2,0,18,81
2908,51185,2020-09-08,217,2,6,0,3,0,7,5
2909,51187,2020-09-08,395,6,0,0,1,0,2,15
2910,51191,2020-09-08,432,9,6,0,8,0,15,17
2911,51193,2020-09-08,232,3,0,0,1,0,6,17
2912,51195,2020-09-08,364,5,1,0,5,0,13,13
2913,51197,2020-09-08,193,3,0,0,4,0,14,10
2914,51199,2020-09-08,492,6,4,0,4,0,6,9
2915,51510,2020-09-08,3527,62,16,0,19,0,12,39
2916,51520,2020-09-08,146,2,1,0,4,0,24,12
2917,51530,2020-09-08,76,1,0,0,0,0,0,15
2918,51540,2020-09-08,797,23,8,0,16,1,34,49
2919,51550,2020-09-08,3962,50,16,0,22,0,9,20
2920,51570,2020-09-08,232,23,1,0,1,0,6,132
2921,51580,2020-09-08,29,0,0,0,1,0,18,0
2922,51590,2020-09-08,688,17,6,0,11,0,27,42
2923,51595,2020-09-08,241,19,0,0,1,0,19,355
2924,51600,2020-09-08,125,7,0,0,0,0,0,29
2925,51610,2020-09-08,66,7,0,0,0,0,0,48
2926,51620,2020-09-08,340,7,1,0,4,0,50,88
2927,51630,2020-09-08,497,4,1,0,2,0,7,14
2928,51640,2020-09-08,403,28,0,0,1,0,16,441
2929,51650,2020-09-08,1651,16,22,0,13,0,10,12
2930,51660,2020-09-08,1936,33,143,0,73,0,138,62
2931,51670,2020-09-08,359,5,1,0,1,0,4,22
2932,51678,2020-09-08,44,1,1,0,0,0,0,13
2933,51680,2020-09-08,1092,5,0,0,12,0,15,6
2934,51683,2020-09-08,1836,24,-1,0,4,0,10,58
2935,51685,2020-09-08,582,7,0,0,2,0,11,40
2936,51690,2020-09-08,346,6,1,0,3,0,24,48
2937,51700,2020-09-08,2499,28,13,0,23,0,13,16
2938,51710,2020-09-08,4537,60,4,0,19,1,8,25
2939,51720,2020-09-08,31,0,1,0,1,0,25,0
2940,51730,2020-09-08,665,23,5,0,5,0,16,73
2941,51735,2020-09-08,74,1,1,0,1,0,8,8
2942,51740,2020-09-08,2309,43,23,0,11,1,12,46
2943,51750,2020-09-08,600,0,0,0,19,0,104,0
2944,51760,2020-09-08,4176,49,23,0,37,0,16,21
2945,51770,2020-09-08,1306,15,1,0,15,0,15,15
2946,51775,2020-09-08,233,4,2,0,3,0,12,16
2947,51790,2020-09-08,182,0,3,0,1,0,4,0
2948,51800,2020-09-08,1748,63,15,0,13,0,14,68
2949,51810,2020-09-08,6227,71,1,0,25,0,6,16
2950,51820,2020-09-08,228,3,1,0,2,0,9,13
2951,51830,2020-09-08,157,6,0,0,0,0,0,40
2952,51840,2020-09-08,461,4,0,0,2,0,7,14
2953,53001,2020-09-08,709,8,0,0,11,0,55,40
2954,53003,2020-09-08,58,2,0,0,1,0,4,9
2955,53005,2020-09-08,4221,125,0,0,8,0,4,61
2956,53007,2020-09-08,1768,12,0,0,6,0,8,16
2957,53009,2020-09-08,217,1,0,0,1,0,1,1
2958,53011,2020-09-08,2297,57,0,0,12,0,2,12
2959,53013,2020-09-08,15,1,0,0,0,0,0,25
2960,53015,2020-09-08,557,6,0,0,2,0,2,5
2961,53017,2020-09-08,1164,8,0,0,1,0,2,18
2962,53019,2020-09-08,28,0,0,0,0,0,0,0
2963,53021,2020-09-08,4035,58,0,0,10,0,11,61
2964,53023,2020-09-08,4,0,0,0,0,0,0,0
2965,53025,2020-09-08,2490,17,0,0,26,0,27,17
2966,53027,2020-09-08,295,6,0,0,7,0,9,8
2967,53029,2020-09-08,274,11,0,0,0,0,0,13
2968,53031,2020-09-08,71,0,0,0,0,0,0,0
2969,53033,2020-09-08,20326,736,0,0,90,1,4,33
2970,53035,2020-09-08,1052,11,0,0,7,0,3,4
2971,53037,2020-09-08,453,21,0,0,0,0,0,44
2972,53039,2020-09-08,178,3,0,0,0,0,0,13
2973,53041,2020-09-08,384,4,0,0,6,0,7,5
2974,53043,2020-09-08,34,1,0,0,0,0,0,9
2975,53045,2020-09-08,339,1,0,0,3,0,4,1
2976,53047,2020-09-08,1004,7,0,0,1,0,2,17
2977,53049,2020-09-08,68,3,0,0,1,0,4,13
2978,53051,2020-09-08,56,0,0,0,0,0,0,0
2979,53053,2020-09-08,7104,177,0,0,39,1,4,20
2980,53055,2020-09-08,29,0,0,0,0,0,0,0
2981,53057,2020-09-08,1050,22,0,0,4,0,3,17
2982,53059,2020-09-08,60,1,0,0,0,0,0,8
2983,53061,2020-09-08,6378,207,0,0,23,0,3,25
2984,53063,2020-09-08,5571,138,0,0,32,0,6,26
2985,53065,2020-09-08,130,2,0,0,1,0,2,4
2986,53067,2020-09-08,961,16,0,0,5,0,2,6
2987,53069,2020-09-08,6,0,0,0,0,0,0,0
2988,53071,2020-09-08,797,5,0,0,4,0,7,8
2989,53073,2020-09-08,1145,39,0,0,6,0,3,17
2990,53075,2020-09-08,840,0,0,0,45,0,90,0
2991,53077,2020-09-08,11071,243,0,0,15,0,6,97
2992,54001,2020-09-08,35,1,0,0,0,0,0,6
2993,54003,2020-09-08,837,11,6,0,5,0,4,9
2994,54005,2020-09-08,157,0,0,0,2,0,9,0
2995,54007,2020-09-08,9,0,0,0,0,0,0,0
2996,54009,2020-09-08,102,1,0,0,1,0,5,5
2997,54011,2020-09-08,595,8,6,0,7,0,8,9
2998,54013,2020-09-08,19,0,1,0,1,0,14,0
2999,54015,2020-09-08,29,2,0,0,0,0,0,24
3000,54017,2020-09-08,13,0,0,0,1,0,12,0
3001,54019,2020-09-08,421,9,0,0,9,0,21,21
3002,54021,2020-09-08,20,0,0,0,0,0,0,0
3003,54023,2020-09-08,144,6,0,0,0,0,0,52
3004,54025,2020-09-08,106,3,0,0,0,0,0,9
3005,54027,2020-09-08,93,1,0,0,0,0,0,4
3006,54029,2020-09-08,132,0,4,0,1,0,3,0
3007,54031,2020-09-08,76,0,0,0,0,0,0,0
3008,54033,2020-09-08,304,2,3,0,5,0,7,3
3009,54035,2020-09-08,219,21,2,1,2,0,7,73
3010,54037,2020-09-08,394,4,5,0,5,0,9,7
3011,54039,2020-09-08,1737,47,6,2,35,2,20,26
3012,54041,2020-09-08,36,2,0,0,1,0,6,13
3013,54043,2020-09-08,126,2,0,0,1,0,5,10
3014,54045,2020-09-08,522,34,3,0,4,1,12,106
3015,54047,2020-09-08,74,1,0,0,1,0,6,6
3016,54049,2020-09-08,232,2,2,0,2,0,4,4
3017,54051,2020-09-08,134,1,0,0,0,0,0,3
3018,54053,2020-09-08,123,1,3,0,3,0,11,4
3019,54055,2020-09-08,350,24,0,0,6,0,10,41
3020,54057,2020-09-08,147,4,0,0,0,0,0,15
3021,54059,2020-09-08,282,7,2,0,5,0,21,30
3022,54061,2020-09-08,1433,5,32,0,38,0,36,5
3023,54063,2020-09-08,138,6,0,0,2,0,15,45
3024,54065,2020-09-08,41,0,0,0,0,0,0,0
3025,54067,2020-09-08,58,3,1,0,1,0,4,12
3026,54069,2020-09-08,297,6,0,0,1,0,2,14
3027,54071,2020-09-08,45,1,0,0,0,0,0,14
3028,54073,2020-09-08,15,2,0,0,0,0,0,27
3029,54075,2020-09-08,45,0,0,0,0,0,0,0
3030,54077,2020-09-08,142,4,1,0,0,0,0,12
3031,54079,2020-09-08,352,1,2,1,9,0,16,2
3032,54081,2020-09-08,393,4,2,0,4,0,5,5
3033,54083,2020-09-08,228,1,0,0,0,0,0,3
3034,54085,2020-09-08,6,0,0,0,0,0,0,0
3035,54087,2020-09-08,37,1,0,0,1,0,7,7
3036,54089,2020-09-08,21,0,0,0,0,0,0,0
3037,54091,2020-09-08,110,6,0,0,1,0,6,36
3038,54093,2020-09-08,12,0,0,0,0,0,0,0
3039,54095,2020-09-08,15,0,0,0,0,0,0,0
3040,54097,2020-09-08,50,0,4,0,1,0,4,0
3041,54099,2020-09-08,300,10,2,0,7,0,18,25
3042,54101,2020-09-08,7,0,0,0,0,0,0,0
3043,54103,2020-09-08,45,0,0,0,0,0,0,0
3044,54105,2020-09-08,8,0,0,0,0,0,0,0
3045,54107,2020-09-08,324,5,0,0,2,0,2,6
3046,54109,2020-09-08,72,3,0,0,1,0,5,15
3047,55001,2020-09-08,149,3,0,0,4,0,20,15
3048,55003,2020-09-08,37,1,0,0,0,0,0,6
3049,55005,2020-09-08,393,3,1,0,3,0,7,7
3050,55007,2020-09-08,58,1,2,0,2,0,13,7
3051,55009,2020-09-08,5892,58,7,0,60,0,23,22
3052,55011,2020-09-08,93,2,0,0,4,0,31,15
3053,55013,2020-09-08,54,2,0,0,2,0,13,13
3054,55015,2020-09-08,611,2,9,0,14,0,28,4
3055,55017,2020-09-08,385,0,3,0,5,0,8,0
3056,55019,2020-09-08,260,8,0,0,2,0,6,23
3057,55021,2020-09-08,394,2,4,0,5,0,9,3
3058,55023,2020-09-08,120,0,0,0,2,0,12,0
3059,55025,2020-09-08,6427,40,219,0,130,0,24,7
3060,55027,2020-09-08,1272,6,12,0,12,0,14,7
3061,55029,2020-09-08,152,3,1,0,3,0,11,11
3062,55031,2020-09-08,292,0,4,0,5,0,12,0
3063,55033,2020-09-08,202,0,2,0,3,0,7,0
3064,55035,2020-09-08,1000,6,23,0,25,0,24,6
3065,55037,2020-09-08,31,0,0,0,1,0,23,0
3066,55039,2020-09-08,1292,12,10,0,19,0,18,12
3067,55041,2020-09-08,107,4,0,0,4,0,44,44
3068,55043,2020-09-08,495,19,15,1,9,0,17,37
3069,55045,2020-09-08,310,2,6,0,6,0,16,5
3070,55047,2020-09-08,112,0,1,0,3,0,16,0
3071,55049,2020-09-08,123,0,0,0,0,0,0,0
3072,55051,2020-09-08,131,1,0,0,1,0,18,18
3073,55053,2020-09-08,78,1,0,0,0,0,0,5
3074,55055,2020-09-08,1001,7,5,0,11,0,13,8
3075,55057,2020-09-08,253,1,3,0,2,0,7,4
3076,55059,2020-09-08,3065,64,9,-1,12,0,7,38
3077,55061,2020-09-08,215,2,5,0,4,0,20,10
3078,55063,2020-09-08,1351,2,14,0,21,0,18,2
3079,55065,2020-09-08,188,0,0,0,0,0,0,0
3080,55067,2020-09-08,89,2,1,0,1,0,5,10
3081,55069,2020-09-08,92,1,2,0,1,0,4,4
3082,55071,2020-09-08,627,2,11,0,13,0,16,3
3083,55073,2020-09-08,835,14,8,0,7,0,5,10
3084,55075,2020-09-08,643,7,2,0,4,0,10,17
3085,55077,2020-09-08,110,1,0,0,3,0,19,6
3086,55078,2020-09-08,30,0,1,0,0,0,0,0
3087,55079,2020-09-08,24944,502,91,0,108,1,11,53
3088,55081,2020-09-08,303,2,0,0,2,0,4,4
3089,55083,2020-09-08,501,3,11,0,10,0,26,8
3090,55085,2020-09-08,233,1,3,0,2,0,6,3
3091,55087,2020-09-08,2344,21,43,0,58,0,31,11
3092,55089,2020-09-08,1021,18,21,0,14,0,16,20
3093,55091,2020-09-08,48,0,0,0,0,0,0,0
3094,55093,2020-09-08,312,6,2,0,3,0,7,14
3095,55095,2020-09-08,188,2,1,0,2,0,5,5
3096,55097,2020-09-08,773,2,19,0,20,0,28,3
3097,55099,2020-09-08,36,0,0,0,0,0,0,0
3098,55101,2020-09-08,4158,91,0,0,19,0,10,46
3099,55103,2020-09-08,61,4,0,0,1,0,6,23
3100,55105,2020-09-08,1862,28,23,0,23,0,14,17
3101,55107,2020-09-08,30,1,-1,0,1,0,7,7
3102,55109,2020-09-08,679,7,2,0,5,0,6,8
3103,55111,2020-09-08,682,3,3,0,5,0,8,5
3104,55113,2020-09-08,166,0,0,0,1,0,6,0
3105,55115,2020-09-08,335,0,11,0,8,0,20,0
3106,55117,2020-09-08,1175,9,5,0,15,0,13,8
3107,55119,2020-09-08,123,3,-3,0,2,0,10,15
3108,55121,2020-09-08,441,2,0,0,3,0,10,7
3109,55123,2020-09-08,119,0,2,0,2,0,6,0
3110,55125,2020-09-08,135,0,7,0,3,0,14,0
3111,55127,2020-09-08,1836,32,4,0,18,1,17,31
3112,55129,2020-09-08,77,0,0,0,1,0,6,0
3113,55131,2020-09-08,1814,29,38,0,23,0,17,21
3114,55133,2020-09-08,5873,78,30,0,38,0,9,19
3115,55135,2020-09-08,778,19,5,0,13,0,25,37
3116,55137,2020-09-08,200,2,4,0,5,0,20,8
3117,55139,2020-09-08,1730,21,15,0,25,0,15,12
3118,55141,2020-09-08,531,3,1,0,8,0,11,4
3119,56001,2020-09-08,200,0,21,0,8,0,21,0
3120,56003,2020-09-08,51,1,0,0,1,0,8,8
3121,56005,2020-09-08,210,1,6,0,2,0,4,2
3122,56007,2020-09-08,192,2,2,0,0,0,0,14
3123,56009,2020-09-08,50,0,4,0,3,0,22,0
3124,56011,2020-09-08,15,0,1,0,0,0,0,0
3125,56013,2020-09-08,612,14,4,0,1,2,3,36
3126,56015,2020-09-08,67,1,1,0,1,0,8,8
3127,56017,2020-09-08,31,0,1,0,0,0,0,0
3128,56019,2020-09-08,28,1,1,0,0,0,0,12
3129,56021,2020-09-08,592,4,5,0,3,1,3,4
3130,56023,2020-09-08,118,1,1,0,1,0,5,5
3131,56025,2020-09-08,322,2,10,0,11,0,14,3
3132,56027,2020-09-08,3,0,0,0,0,0,0,0
3133,56029,2020-09-08,173,1,1,0,1,0,3,3
3134,56031,2020-09-08,7,1,0,0,0,0,0,12
3135,56033,2020-09-08,180,1,5,0,4,0,13,3
3136,56035,2020-09-08,50,1,1,0,0,0,0,10
3137,56037,2020-09-08,314,2,5,0,2,0,5,5
3138,56039,2020-09-08,450,1,3,0,3,0,13,4
3139,56041,2020-09-08,309,2,1,0,1,0,5,10
3140,56043,2020-09-08,111,6,0,0,0,1,0,77
3141,56045,2020-09-08,20,0,0,0,1,0,14,0
